dates;tmean;tmin;tmax;prec;globrad;vappres;windspeed
2023-07-24;17.0674652777778;14.94;22.53;16.4;7.0988298;1.72546864853491;1.64813194444444
2023-07-25;16.1229861111111;11.13;24.33;22.2;15.5657289;1.56053027810164;1.83836458333333
2023-07-26;14.1878819444444;8.96;20.89;0;17.1008595;0.986638634013204;2.02493402777778
2023-07-27;14.4262152777778;7.43;21.64;0;22.9794219;0.997122751543029;1.41839583333333
2023-07-28;17.1488888888889;10.35;23.87;0.6;20.7818853;1.46305964145482;1.58237847222222
2023-07-29;17.8569444444444;11.08;26.18;4;19.4964933;1.60579247646316;1.55087847222222
2023-07-30;17.7900694444444;14.7;23.34;9;17.0062218;1.78227727309024;0.978628472222222
2023-07-31;17.5828472222222;12.21;23.32;0.2;13.2511218;1.5596626708283;1.20836111111111
2023-08-01;16.6074305555556;13.46;21.59;6;6.0844539;1.69256455955437;0.971680555555556
2023-08-02;15.7595138888889;11.68;20.01;0;8.6961726;1.57860752935101;0.819385416666667
2023-08-03;19.5384375;14.8;25.51;2.2;17.5262691;1.72480711092393;2.17540972222222
2023-08-04;15.9973958333333;13.3;22.38;3.2;10.4553111;1.58240063858919;0.95615625
2023-08-05;13.1352083333333;11.3;15.19;17.6;5.6269491;1.45337071501211;0.364822916666667
2023-08-06;15.0994791666667;10.69;20.86;0.2;19.2226215;1.10088238662111;1.45230902777778
2023-08-07;14.623125;8.57;19.97;0;22.7326785;0.600984118237702;2.80015277777778
2023-08-08;13.6983368055556;6.472;20.92;0;18.1857015;0.918596214876691;1.50849652777778
2023-08-09;14.9615972222222;10.47;19.59;0.2;11.0802534;1.37224554875606;0.797416666666667
2023-08-10;16.7897569444444;12.03;22.67;0;15.0157947;1.48679560560866;1.08158680555556
2023-08-11;19.3503472222222;12.32;28.23;0;24.1661061;1.53151869812132;1.24414930555556
2023-08-12;20.0799652777778;13.68;27.41;1.8;20.9357139;1.75152951363351;1.27723263888889
2023-08-13;21.4065972222222;15.24;29.75;0;21.3663234;1.77703560017896;1.26660763888889
2023-08-14;21.8464236111111;14.41;29.39;0;22.9907049;1.58192689542175;1.40817708333333
2023-08-15;20.9044444444444;15.47;29.77;13.4;19.5955965;1.78318860051479;1.63296180555556
2023-08-16;20.2835763888889;13.29;28.86;0.2;23.3001966;1.74478245451157;1.32739930555556
2023-08-17;18.8530208333333;15.08;28.77;9.8;16.6563486;1.76787662676979;1.27034722222222
2023-08-18;19.548125;14;26.67;0.2;21.1829853;1.75436103622539;0.99559375
2023-08-19;21.6682986111111;13.91;30.63;0;22.6272726;1.64916087292887;1.12653472222222
2023-08-20;22.3195486111111;15.45;30.08;0;18.9982578;1.66449952851613;1.16777430555556
2023-08-21;23.7361458333333;16.59;32.51;0;22.3904961;1.72485525107048;1.19230208333333
2023-08-22;24.5915625;18.23;32.27;0;21.7616073;1.79442908769594;1.25259722222222
2023-08-23;23.1349305555556;17.97;30.88;0;15.4509948;1.87789219830541;1.17799652777778
2023-08-24;21.6582986111111;16.06;31.23;2.2;18.9546465;1.91525523262846;1.49341666666667
2023-08-25;22.3225;15.11;30.68;0;18.505713;1.959940073821;1.30166666666667
2023-08-26;22.9683680555556;17.65;29.56;0;19.7678817;1.79708272876655;1.51760416666667
2023-08-27;21.56875;17.58;26.14;0.6;10.7504013;1.54926111111752;2.12147916666667
2023-08-28;15.7647222222222;13.2;18.86;59.2;3.894093;1.7022516831787;1.32869444444444
2023-08-29;12.9193402777778;10.75;15.78;11.6;6.6975261;1.40550105130706;0.603670138888889
2023-08-30;11.9820833333333;9.58;15.16;1.4;7.027362;1.29864632214678;0.5514375
2023-08-31;13.7985416666667;9.28;19.64;0.2;12.2389188;1.26546718250334;1.04065625
2023-09-01;16.0904166666667;11.17;22.6;0;18.2130828;1.42233364402179;1.17652430555556
2023-09-02;17.8484722222222;11.56;25.5;0;19.6120152;1.52122283702828;1.17689583333333
2023-09-03;18.6653125;13.32;26.08;0;15.5292858;1.47141473131975;1.00393055555556
2023-09-04;18.5210763888889;13.01;26.12;0;19.8206979;1.41126681187808;0.974972222222222
2023-09-05;17.7860069444444;12.81;24.05;0;17.7710295;1.52692157322097;0.917243055555556
2023-09-06;17.4309027777778;10.56;26.09;0;20.0275491;1.30749265591221;1.01104166666667
2023-09-07;17.8701041666667;10.82;25.98;0;19.9603089;1.33462910178533;1.05426388888889
2023-09-08;18.0343055555556;11.27;25.96;0;19.632603;1.40039575227261;1.07522222222222
2023-09-09;18.6346527777778;12.24;26.37;0;19.2236391;1.50697460330919;1.06597569444444
2023-09-10;19.5580555555556;13.47;28.05;0;19.1707827;1.5250428279207;0.977503472222222
2023-09-11;19.6541666666667;13.14;27.73;0;18.9274845;1.34233612711193;1.23058333333333
2023-09-12;19.0182986111111;13.15;26.59;0;16.1857953;1.4365138112985;1.15061458333333
2023-09-13;16.5930208333333;14.4;19.39;5.4;5.4695415;1.65772866862126;0.948565972222222
2023-09-14;15.9625694444444;13.75;20.68;8.6;8.0685954;1.67707125950677;0.508152777777778
2023-09-15;16.6426041666667;13.34;22.62;1.2;14.9299338;1.56628640360282;0.99734375
2023-09-16;16.5688888888889;11.74;22.61;0;14.4479607;1.48097503388373;1.02547916666667
2023-09-17;16.9060763888889;11.89;23.74;0;15.3412419;1.53906107266895;1.32134375
2023-09-18;15.4993055555556;12.33;17.65;4;3.7788732;1.62802985584238;0.740822916666667
2023-09-19;16.0782638888889;10.95;22.22;0;11.8990353;1.4716560844987;1.05764583333333
2023-09-20;15.6613541666667;10.96;20.36;0.6;9.8974467;1.45197418012698;0.962638888888889
2023-09-21;15.0390625;11.94;18.84;0.6;7.6460775;1.50272045368354;0.907815972222222
2023-09-22;13.8171875;12.53;15.97;15;2.1920658;1.51563273848433;1.13155555555556
2023-09-23;12.7671527777778;7.98;19.3;11.8;12.6891147;1.25406452283176;1.07798611111111
2023-09-24;11.4961006944444;5.876;19.11;0.2;17.2551081;0.988023039713522;0.932736111111111
2023-09-25;13.63953125;6.438;22.54;0;16.3707696;1.00063140554095;1.03327430555556
2023-09-26;15.2439236111111;9.29;22.97;0;16.2960957;1.21060762734834;1.19544444444444
2023-09-27;15.040625;9.63;23.16;0;15.74862;1.1551457646507;1.18392708333333
2023-09-28;14.7192361111111;8.87;22.75;0;15.7549803;1.13995136673912;1.12889236111111
2023-09-29;15.1543055555556;9.5;22.45;0;14.8536135;1.26357471964657;0.970447916666667
2023-09-30;16.3422569444444;11.3;24.14;0;12.9818421;1.24154732270326;1.12700347222222
2023-10-01;15.2803819444444;9.91;22.54;0;14.5816533;1.24844661207986;1.03177083333333
2023-10-02;15.8878125;10.15;23.38;0;14.6702685;1.25478933922614;0.845590277777778
2023-10-03;15.669375;10.76;23.45;0;14.0156886;1.37876602003678;0.903447916666667
2023-10-04;14.3886805555556;12.83;17.29;1;5.3135643;1.45013582036821;0.982541666666667
2023-10-05;14.7559722222222;10.87;20.1;0;10.9428642;1.39083203612505;0.685256944444444
2023-10-06;14.7992013888889;10.66;21.59;0;13.557591;1.20101723641566;1.48525347222222
2023-10-07;14.6916319444444;8.5;23.04;0;14.3991552;1.07486612577044;0.84271875
2023-10-08;17.7753819444444;12.46;24.89;0;9.5177214;1.00682900611695;1.74972569444444
2023-10-09;19.0213888888889;13.54;26.25;0;10.25136;0.871259284686395;1.64043055555556
2023-10-10;15.9603472222222;12.13;20.74;0;6.5160537;0.957860116580147;0.959184027777778
2023-10-11;15.4375;10.1;23.22;0;13.0929567;0.989518471933807;1.16982291666667
2023-10-12;14.2584722222222;9.13;21.5;0;12.3023871;1.1920394665188;0.978357638888889
2023-10-13;14.2759027777778;9.67;20.76;0;12.2405742;1.22282227989111;1.30565625
2023-10-14;13.3128125;8.72;18.85;1.4;9.9062031;1.2236844663387;1.15614583333333
2023-10-15;11.531875;7.97;16.71;0;8.1983811;0.849144032632803;1.73787152777778
2023-10-16;6.59315625;1.883;13.16;0;12.277575;0.577660368418816;1.12891319444444
2023-10-17;6.45616666666667;1.137;14.2;0;11.8727694;0.708169506366594;0.809125
2023-10-18;7.48393055555556;2.794;13.33;1;9.0064257;0.818562122916726;0.720538194444444
2023-10-19;9.80010416666667;7.63;12.13;7;3.1001565;1.17306193166273;0.848631944444444
2023-10-20;13.1246180555556;10.84;17.25;40.6;0.7701318;1.36159868239527;2.40314583333333
2023-10-21;11.4409375;9.28;15.47;1;5.5402329;1.27326735781322;0.752670138888889
2023-10-22;10.4650763888889;6.945;15.79;0.2;8.4912957;1.0785378845675;1.01323958333333
2023-10-23;10.1409583333333;6.3;15.7;0.2;8.0530875;1.02990529079565;0.906069444444444
2023-10-24;9.95121527777778;9.09;11.09;33.8;1.083387;1.19925400181677;0.643392361111111
2023-10-25;10.5848263888889;8.96;13.97;2.2;4.7978709;1.199735749067;0.962125
2023-10-26;9.15957291666667;5.892;12.01;3.6;5.0495103;1.07760868891844;0.656513888888889
2023-10-27;10.4526284722222;5.666;16.89;15.2;9.7035639;1.00298888678722;1.65311805555556
2023-10-28;8.92223958333333;4.567;15.34;0;9.330291;0.879957969929738;1.05754861111111
2023-10-29;8.00933680555556;3.986;10.68;0;4.5009987;0.976810771693859;0.844385416666667
2023-10-30;10.6595517241379;8.35;16.36;31.2;1.94760258206897;1.21393055758967;1.80543103448276
2023-10-31;8.36437152777778;3.283;14.56;17.2;2.992656;0.987860406163331;2.43161805555556
2023-11-01;5.56804513888889;1.683;10.01;0;7.3956759;0.796265925383803;0.776545138888889
2023-11-02;6.55337152777778;4.099;10.7;43;1.076766;0.934670081817799;1.14565972222222
2023-11-03;5.04065277777778;0.507;8.5;15;1.2382164;0.82401825563455;1.89316666666667
2023-11-04;2.80148263888889;-1.08;7.6;4.8;9.4601067;0.654287618787321;0.829892361111111
2023-11-05;3.47212152777778;0.784;9.08;14.2;8.2298757;0.745509583411998;0.870145833333333
2023-11-06;4.68915277777778;0.786;10.21;0.2;9.0875013;0.761137405090808;0.758104166666667
2023-11-07;4.57188194444444;1.741;9.79;1.4;6.3840054;0.782592704758271;0.923298611111111
2023-11-08;3.23864583333333;0.104;9.41;0;9.5643864;0.611349750371178;0.873052083333333
2023-11-09;2.80786111111111;-1.322;6.885;0.6;7.3293339;0.5972032028522;0.783795138888889
2023-11-10;3.99053125;1.477;8.56;4.4;7.2348528;0.756980260960278;1.33270138888889
2023-11-11;2.50308680555556;-0.543;8.67;0;9.0136773;0.54634314822081;1.50279166666667
2023-11-12;1.44316666666667;-1.798;6.186;0;4.5585564;0.459129324691345;0.791197916666667
2023-11-13;3.20671875;-0.613;9.04;0;7.5119025;0.576034167360335;0.855822916666667
2023-11-14;4.83161805555556;0.634;12.13;1.2;8.3690712;0.720364946243607;1.14368055555556
2023-11-15;6.82204513888889;2.976;12.35;0;8.8706127;0.61798384273223;2.18700347222222
2023-11-16;3.55062847222222;0.757;8.6;0;5.3006469;0.494991871527762;0.921850694444444
2023-11-17;4.35428125;-0.682;8.99;0;8.1750942;0.431686988119911;2.23644444444444
2023-11-18;5.40832291666667;2.372;9.65;0;7.1589189;0.336934481834161;2.13336805555556
2023-11-19;4.17009722222222;0.731;11.11;0;7.1706357;0.486833867769436;0.686961805555556
2023-11-20;3.99418055555556;1.007;8.93;0;6.2193516;0.630635141981971;0.812291666666667
2023-11-21;5.03792013888889;1.936;9.05;0;3.5045517;0.605342438292957;0.89390625
2023-11-22;6.11373263888889;1.226;11.59;0;7.9112445;0.407590449413372;1.56787847222222
2023-11-23;4.33860069444444;0.241;11.62;0;7.5853179;0.39414206174295;0.871024305555556
2023-11-24;4.47834375;0.842;11.51;0;7.5912579;0.413927234526407;1.76098611111111
2023-11-25;0.373215277777778;-1.311;2.135;0;6.9850434;0.208972934300648;3.48257986111111
2023-11-26;1.59516319444444;-2.503;4.2;0;6.6986073;0.243389583017664;3.70867361111111
2023-11-27;-1.28377430555556;-4.361;2.546;0;4.5594201;0.270073751403327;0.929059027777778
2023-11-28;1.45889236111111;-3.123;6.784;0;5.7110055;0.364097214064515;1.54378125
2023-11-29;0.289166666666667;-3.221;4.976;0;7.2048132;0.250775910290351;2.20594097222222
2023-11-30;-1.23477083333333;-3.458;0.893;3.2;0.5466276;0.487754241428132;0.519944444444444
2023-12-01;3.49242361111111;0.479;12.03;19.8;1.4819346;0.752434400007355;1.30791319444444
2023-12-02;3.84659027777778;-1.711;10.66;24.4;1.676913;0.687762259856935;3.81838888888889
2023-12-03;-3.32886458333333;-6.888;1.073;0.2;7.2583326;0.343059527013584;1.36346180555556
2023-12-04;-5.07075347222222;-8.27;-2.535;0;2.2510614;0.340101826993215;0.665777777777778
2023-12-05;-1.40743402777778;-4.426;0.922;0;2.3394744;0.475185237409253;0.47959375
2023-12-06;0.663732638888889;-1.494;3.496;0;4.4702211;0.520979671991599;0.55221875
2023-12-07;-1.18589236111111;-4.806;4.052;0;6.8355;0.353349494378039;0.821899305555556
2023-12-08;-2.35090625;-5.352;0.217;0.2;2.3570859;0.359900161228306;0.569465277777778
2023-12-09;0.0504548611111111;-2.14;4.905;0.2;6.3336213;0.5297579390155;0.645111111111111
2023-12-10;2.51999652777778;-1.484;8.63;0.2;6.7761264;0.464751317927875;1.8629375
2023-12-11;1.22503819444444;-0.917;3.785;0.2;2.2621479;0.445248629898787;0.862003472222222
2023-12-12;2.4586875;0.01;5.847;0;3.4589043;0.554659284953936;0.750868055555556
2023-12-13;2.23027777777778;0.901;3.685;11.8;0.7893072;0.690041074924501;0.714618055555556
2023-12-14;1.63889236111111;-0.135;5.941;0;7.4705076;0.62625490287172;0.775295138888889
2023-12-15;2.26571527777778;-1.306;6.512;0;6.4894275;0.43604170458074;1.84439583333333
2023-12-16;1.10215625;-1.305;6.098;0;6.0999537;0.368144739445901;0.878354166666667
2023-12-17;3.64929513888889;-1.459;10.68;0;6.2581713;0.475887127267823;0.912604166666667
2023-12-18;5.78099652777778;2.39;12.49;0;6.173244;0.479051970798334;1.110875
2023-12-19;5.64799652777778;2.461;12.11;0;6.3632493;0.442716551358879;1.03980208333333
2023-12-20;4.53949652777778;1.362;9.44;0;2.6628852;0.421412817478988;1.56375347222222
2023-12-21;2.14413194444444;-0.326;4.97;0;4.3121916;0.407227782271986;1.21316666666667
2023-12-22;5.33111458333333;0.825;8.78;0.2;1.7934153;0.578473105098997;2.66124652777778
2023-12-23;10.9442708333333;7.03;14.2;0;6.6189447;0.363925904057468;4.17253125
2023-12-24;7.17017708333333;4.764;9.75;0;2.8605438;0.380296278947279;0.8665625
2023-12-25;4.97878125;2.431;9.42;0;5.0988987;0.61752035260097;0.883666666666667
2023-12-26;3.10112847222222;-0.561;4.446;0;1.5475179;0.683203159984595;0.632899305555556
2023-12-27;2.46686458333333;-1.181;7.6;0;5.9357658;0.492628901910162;1.02101041666667
2023-12-28;0.140756944444444;-1.712;1.854;0;1.7028153;0.532788938369918;1.04648958333333
2023-12-29;0.797864583333333;-2.106;5.758;0;6.0467433;0.518919430008114;0.970607638888889
2023-12-30;1.38244097222222;-0.992;7.06;0;5.975769;0.521444353464728;0.751045138888889
2023-12-31;0.764479166666667;-1.492;2.814;4.6;1.4776566;0.556486475530336;0.798298611111111
2024-01-01;0.835475694444444;-2.748;4.768;1.8;5.4946029;0.588978592836171;1.29938194444444
2024-01-02;-1.25416319444444;-4.167;2.765;0;5.6815176;0.463002611856633;1.05190277777778
2024-01-03;0.656284722222222;-2.852;6.08;0;7.6065663;0.536040771215156;0.9860625
2024-01-04;1.90994097222222;-1.421;8.25;0;6.8066616;0.506021843116599;1.42965972222222
2024-01-05;0.562618055555556;-1.891;2.315;4;1.3184844;0.511281032638655;0.710392361111111
2024-01-06;1.43873958333333;0.928;2.03;23.8;0.4879392;0.659045644896857;16.25628125
2024-01-07;1.65132638888889;0.817;2.439;1.4;0.6268206;0.664702374969793;0.297878472222222
2024-01-08;1.79879861111111;0.231;5.728;0;2.9250219;0.588570830910349;0.8558125
2024-01-09;1.17130208333333;-0.514;5.699;0;7.5330174;0.519368370529404;0.818569444444444
2024-01-10;-0.214486111111111;-3.839;4.512;0;6.4354509;0.456840878609589;0.655263888888889
2024-01-11;-0.838204861111111;-4.625;5.646;0;7.8510723;0.413445306048055;0.982767361111111
2024-01-12;-0.151006944444444;-3.751;5.343;0;7.2138165;0.402293737338273;1.02775347222222
2024-01-13;-1.28314583333333;-5.228;5.241;0;7.447092;0.326573556948915;0.986378472222222
2024-01-14;-2.23173958333333;-4.306;2.563;0;6.0539277;0.323949899840652;0.832736111111111
2024-01-15;-2.25073611111111;-5.262;3.446;0;7.3934415;0.378198839711897;1.50264930555556
2024-01-16;-1.96033680555556;-5.758;3.43;0;7.573866;0.278885378985598;1.30888194444444
2024-01-17;-2.81477777777778;-6.686;0.362;1.8;1.7582406;0.390183620032044;0.872569444444444
2024-01-18;2.43417361111111;0.191;5.879;4.8;4.2214311;0.711073681555078;2.41189583333333
2024-01-19;0.263121527777778;-6.694;3.576;1.6;3.4336356;0.392410269236436;2.71277430555556
2024-01-20;-4.79893055555556;-10.13;3.234;0;8.1788064;0.185669372701883;1.34409027777778
2024-01-21;-2.41369097222222;-7.44;3.502;0;6.8533578;0.215214175995918;1.92831944444444
2024-01-22;-0.242239583333333;-4.128;4.778;0;5.3676837;0.293634410852377;2.40861805555556
2024-01-23;1.83239583333333;-3.249;8.53;0;8.6736945;0.340113448875605;1.46197569444444
2024-01-24;2.59659027777778;-0.88;8.22;0;8.1443079;0.404033603512869;0.821291666666667
2024-01-25;5.64234722222222;1.342;12.69;0;6.5517945;0.549411691092061;1.35551736111111
2024-01-26;5.39354166666667;2.158;11.68;0;7.5073455;0.567072662992554;0.901631944444444
2024-01-27;7.59747916666667;0.606;12.08;0;8.9326944;0.306574710962065;3.00583680555556
2024-01-28;2.10230555555556;-1.413;8.78;0;8.8511883;0.303134592742606;1.51226736111111
2024-01-29;2.36135763888889;-2.103;9.41;0;8.9070564;0.321031091281592;2.26570138888889
2024-01-30;3.53932638888889;-0.601;10.5;0;8.7289509;0.383722682066037;2.73111805555556
2024-01-31;4.16216666666667;0.5;9.95;0;6.6689628;0.406037245857835;3.45407291666667
2024-02-01;3.24891319444444;0.451;8.28;0;2.4640227;0.443390924270465;2.98710416666667
2024-02-02;4.23971527777778;0.326;10.9;0;9.1591596;0.424530167220768;2.82454861111111
2024-02-03;9.24953472222222;2.297;16.37;0;8.3293419;0.549794544270503;2.5991875
2024-02-04;9.44444444444444;4.78;17.09;0;9.492363;0.464400140251516;2.4924375
2024-02-05;8.93118402777778;3.919;17.57;0;9.8209728;0.456046950519474;2.17160416666667
2024-02-06;3.28676736111111;-0.178;8.51;0;8.0253306;0.517470432577795;0.734298611111111
2024-02-07;2.90392013888889;1.593;6.089;0;6.7812135;0.584243043462974;1.24810763888889
2024-02-08;3.82669444444444;-0.308;9.5;0;9.2316087;0.626469755394137;1.14740277777778
2024-02-09;4.22621875;2.542;6.356;1.6;1.526181;0.795472844799417;3.14867361111111
2024-02-10;4.32420833333333;3.888;5.058;3.6;1.5010365;0.820624594898978;2.56235763888889
2024-02-11;3.80885763888889;3.324;4.631;7.4;2.2276848;0.776293239793029;0.511586805555556
2024-02-12;3.11405555555556;0.358;8.47;0;5.7251334;0.679311941145089;1.06282291666667
2024-02-13;3.15869444444444;-0.558;8.81;0;10.3917225;0.43902084075056;1.69485416666667
2024-02-14;3.49633680555556;-1.567;11.25;0;10.7431959;0.421314802361913;2.4555625
2024-02-15;6.66017013888889;2.032;13.95;0;9.9476625;0.547125708399051;2.77610763888889
2024-02-16;6.84963194444444;1.978;14.11;0;11.1940566;0.582808538081064;1.16544097222222
2024-02-17;8.04567708333333;3.951;13.89;0;6.411798;0.666561669712663;0.802291666666667
2024-02-18;8.42919444444444;5.342;14.25;0;11.4030081;0.744388632532106;1.13959722222222
2024-02-19;7.54326041666667;3.637;12.82;0;9.3513954;0.620557887861691;1.91256944444444
2024-02-20;5.96602430555556;1.019;12.27;0;10.443018;0.406692672014817;2.18159375
2024-02-21;4.46337152777778;-0.494;11.63;0;11.6985909;0.400851616628034;1.87133680555556
2024-02-22;3.37630555555556;1.414;5.333;0.6;1.7492859;0.68113461301331;3.24403125
2024-02-23;1.47607638888889;0.741;3.229;21.6;0.4424868;0.668882763266777;6.96145486111111
2024-02-24;1.49994444444444;-1.168;4.982;1.8;5.6243697;0.649610029146506;5.53737847222222
2024-02-25;1.90162152777778;0.498;6.444;2;6.345558;0.677081884478033;6.16995833333333
2024-02-26;1.09195833333333;-1.55;3.679;0.8;5.0317596;0.603715383679998;5.50626388888889
2024-02-27;1.72567708333333;1.004;2.943;14.6;2.2551084;0.675042468665514;8.5075625
2024-02-28;4.28940625;1.556;9.56;5;7.3140678;0.783094402084337;0.772274305555556
2024-02-29;5.56712847222222;2.87;9.36;0.6;4.8330639;0.833832601104894;0.698760416666667
2024-03-01;5.08476388888889;3.879;6.987;4.8;2.9612595;0.860904994121394;0.590934027777778
2024-03-02;4.71314236111111;2.982;7.77;0.2;6.690486;0.80959039173827;0.572878472222222
2024-03-03;4.67657291666667;2.721;8.27;0.4;6.6144102;0.759261787496114;0.788006944444444
2024-03-04;5.63437152777778;2.417;12.73;0.4;10.6186095;0.761444610179709;0.843954861111111
2024-03-05;5.48686111111111;1.362;12.32;8.8;9.0716484;0.693133158140801;1.32575347222222
2024-03-06;2.02059722222222;0.965;3.555;20;2.4844587;0.686605618076587;0.414836805555556
2024-03-07;3.35014583333333;1.003;8.17;0;10.4155017;0.667895218958696;0.655336805555556
2024-03-08;2.29805555555556;1.213;5.815;0;9.1637202;0.676529332855904;0.779979166666667
2024-03-09;2.94620486111111;0.909;6.528;1.2;4.771728;0.714707068924751;0.37653125
2024-03-10;2.38598263888889;0.878;4.209;22.4;1.0947663;0.712167570132145;0.238611111111111
2024-03-11;2.96375694444444;-0.124;8.18;0;9.9378078;0.673925058712048;0.487864583333333
2024-03-12;5.34954513888889;1.58;10.29;0;13.9697979;0.522847605413506;1.69078125
2024-03-13;6.19830208333333;1.761;13.37;0;16.5423003;0.514559812825084;0.989229166666667
2024-03-14;6.15167708333333;0.361;14.66;0;13.5276996;0.58905046913299;1.56246527777778
2024-03-15;7.37669791666667;1.827;14.35;0;12.761211;0.753071301721381;2.07746875
2024-03-16;8.50698958333333;4.393;15.92;0;12.9322791;0.788491059024208;1.09660763888889
2024-03-17;7.99287152777778;2.381;14.77;0;13.1558079;0.642085248544585;1.1786875
2024-03-18;7.57124652777778;4.678;12.8;1.2;8.0786553;0.798146661051491;0.871392361111111
2024-03-19;8.11870833333333;1.83;15.99;0;18.0589827;0.721042465309642;1.06904166666667
2024-03-20;8.31932638888889;2.494;16.27;0;17.0957409;0.707637509908575;1.68696875
2024-03-21;8.43011111111111;3.101;14.08;0;9.8740005;0.751333341026489;1.57497916666667
2024-03-22;10.0291423611111;3.218;17.81;0;17.4653037;0.612617663822638;1.80182986111111
2024-03-23;6.40207291666667;1.016;14.26;3.4;11.9074386;0.693399226134369;2.67252777777778
2024-03-24;3.31869097222222;-1.482;8.64;0;12.9817836;0.408304900686797;2.22195138888889
2024-03-25;4.80246875;-1.472;11.18;0;19.4692248;0.337870727576143;3.04272916666667
2024-03-26;4.07957291666667;0.689;9.35;1.8;7.5720279;0.593984756721193;5.29241319444444
2024-03-27;3.09946875;1.107;5.903;30;1.7324349;0.751931862151283;0.694993055555556
2024-03-28;2.93175694444444;1.56;4.579;1.8;5.0340888;0.733154125420103;1.11167708333333
2024-03-29;4.92049305555556;1.745;8.28;0.4;5.3643288;0.854315676606491;0.699260416666667
2024-03-30;8.25814930555556;5.033;13.64;1.4;9.9907305;0.937425675558714;1.20280208333333
2024-03-31;7.18470833333333;5.557;10.64;24;3.8362335;0.970807650397493;1.10077777777778
2024-04-01;7.24175347222222;3.249;11.84;31;2.1958275;0.940409169139187;2.02023263888889
2024-04-02;6.19370833333333;0.871;14.25;0;17.3206128;0.684081885228079;1.02556944444444
2024-04-03;4.68303819444444;0.417;8.34;0;7.0029972;0.729686918184869;0.836947916666667
2024-04-04;8.61920486111111;2.211;16.1;0;17.2634697;0.815530796414254;1.52026041666667
2024-04-05;10.6458020833333;4.39;18.7;0;18.5191665;0.954293875118121;1.30622916666667
2024-04-06;12.8391354166667;6.017;21.52;0;20.1531195;1.02886448950469;1.35165625
2024-04-07;15.8580208333333;7.78;26.79;0;20.501157;0.796429521398881;1.49997569444444
2024-04-08;15.5245486111111;8.75;24.4;0;18.3594699;0.896064623750142;1.5995
2024-04-09;13.9598958333333;7.6;22.04;0;16.2875676;1.01485141426674;1.79915972222222
2024-04-10;7.06288888888889;5.224;12.34;0;2.2045629;0.934631044625898;2.64354861111111
2024-04-11;11.9742013888889;4.221;21.29;0;20.4187206;1.00481999196071;1.20829861111111
2024-04-12;14.8427430555556;7.32;23.87;0;21.1139466;0.970279502677675;1.37929861111111
2024-04-13;15.9051736111111;7.99;25.3;0;21.8527089;0.819556562033516;1.84651388888889
2024-04-14;17.2045833333333;9.4;26.42;0;21.1999338;0.99819241369912;2.15604166666667
2024-04-15;14.9029861111111;11.02;19.27;0;12.2613537;1.17523935799245;1.78222569444444
2024-04-16;8.68379861111111;3.895;15.64;0;8.1261426;0.745301755805975;1.91534722222222
2024-04-17;4.13042708333333;-0.695;10.08;3.4;10.5243882;0.465789653921788;1.50043055555556
2024-04-18;3.86355555555556;0.666;7.81;0;11.4005034;0.455762098753778;1.37989236111111
2024-04-19;4.67059722222222;-0.085;10.35;0;12.8121321;0.39583025962862;1.74732291666667
2024-04-20;5.14901388888889;0.338;10.99;0;18.963045;0.430674079490328;2.15493402777778
2024-04-21;2.70675694444444;-0.36;7.62;0.6;11.7074319;0.428056003277301;1.58822569444444
2024-04-22;1.28850694444444;0.185;3.862;9.6;5.8858791;0.614023141623371;0.740375
2024-04-23;2.66567013888889;0.088;7.62;16.8;15.0937575;0.656223284365295;0.644920138888889
2024-04-24;2.90739930555556;0.908;6.747;1.8;9.5581305;0.657636776213784;0.94465625
2024-04-25;3.76859375;-1.24;8.14;0;18.6207747;0.571400225131536;1.39345138888889
2024-04-26;4.71830208333333;0.816;8.53;0;10.9326246;0.612836552144172;1.01114236111111
2024-04-27;7.24265972222222;1.985;13.2;0;13.5966762;0.696207013087165;1.48839583333333
2024-04-28;9.28150347222222;4.222;17.85;0;11.9140731;0.839607712087815;1.04361111111111
2024-04-29;13.0295069444444;3.791;21.47;0;23.9139039;0.711872931078927;1.49373263888889
2024-04-30;14.6494791666667;8.12;21.49;0;15.7406568;0.827428989036956;1.6869375
2024-05-01;11.4466319444444;8.8;18.25;11.4;8.5429047;1.04718867467129;1.06340277777778
2024-05-02;8.13440277777778;5.467;10;21.6;6.1977501;1.06207728897971;0.988944444444444
2024-05-03;8.02851041666667;4.378;12.4;3.8;11.3724855;1.01546428301366;0.614902777777778
2024-05-04;10.2339375;6.441;16.23;0.8;12.8695692;1.02273896960196;0.683246527777778
2024-05-05;12.7305;6.811;19.43;0.2;16.9445772;1.06058972965403;1.32839930555556
2024-05-06;11.4579513888889;8.79;15.39;0.4;5.134059;1.14246916595048;0.762864583333333
2024-05-07;9.55086805555556;7.24;11.47;6.2;5.0657817;1.11192552320321;0.397826388888889
2024-05-08;9.62930555555556;7.39;11.62;12;6.9719508;1.16345398630623;0.58703125
2024-05-09;12.6779583333333;6.565;20.06;0;22.4449107;1.05267201100524;1.13615277777778
2024-05-10;14.7632986111111;9.9;21.78;0;23.4218646;1.09615494394287;1.32209027777778
2024-05-11;15.333125;9;22.01;0;24.7819032;1.07180104435434;1.29548958333333
2024-05-12;14.8896527777778;10.86;22.05;0;19.7052027;1.16268297372796;1.25594791666667
2024-05-13;11.0639236111111;9.23;12.91;8.8;6.4119081;1.24746656248901;0.914534722222222
